supplier_id,supplier_name,country,contact_email,phone,rating
1967,Elite Solutions,UK,sales1967@example.com,(406)542-4922x33587,3.85
1968,Vertex Manufacturing,USA,sales1968@example.com,8624952718,3.88
1969,United Retail,Canada,sales1969@example.com,+1-863-873-0590x3251,4.76
1970,National Trading,Canada,sales1970@example.com,+1-616-899-7779x73475,3.51
1971,Advanced Logistics,Italy,sales1971@example.com,(772)540-9838,4.83
1972,NextGen Logistics,China,sales1972@example.com,001-922-450-1610x036,3.63
1973,Prime Technologies,UK,sales1973@example.com,722.709.1760x42326,3.73
1974,Prime Trading,China,sales1974@example.com,(891)458-4657x048,4.72
1975,Future Solutions,South Korea,sales1975@example.com,(320)551-1221,4.15
1976,United Industries,South Korea,sales1976@example.com,688-457-9428x5837,4.3
1977,NextGen Supply,Japan,sales1977@example.com,661.410.4253,3.94
1978,Prime Manufacturing,Canada,sales1978@example.com,+1-851-856-9297,4.67
1979,United Electronics,Canada,sales1979@example.com,(700)330-7531,4.88
1980,United Retail,China,sales1980@example.com,349-502-2928x17446,3.87
1981,Advanced Technologies,Japan,sales1981@example.com,+1-615-290-5010x011,4.72
1982,Advanced Trading,Canada,sales1982@example.com,509.724.3719,3.69
1983,Future Retail,Canada,sales1983@example.com,(716)660-9606x164,3.61
1984,Elite Supply,China,sales1984@example.com,554.275.0740x2546,4.59
1985,Global Industries,Italy,sales1985@example.com,(428)949-8297x3473,4.41
1986,Future Supply,Canada,sales1986@example.com,001-577-943-4729,4.35
1987,Dynamic Distribution,South Korea,sales1987@example.com,971.886.3235,4.78
1988,NextGen Supply,UK,sales1988@example.com,302.873.2547,4.14
1989,Elite Supply,Italy,sales1989@example.com,(533)302-9151x90627,4.28
1990,United Industries,Japan,sales1990@example.com,+1-574-465-3400x858,4.34
1991,Future Electronics,South Korea,sales1991@example.com,(347)856-0051x358,4.63
1992,Future Electronics,South Korea,sales1992@example.com,866.820.6837,4.75
1993,NextGen Supply,India,sales1993@example.com,904-249-2161,3.62
1994,Prime Supply,Canada,sales1994@example.com,435.609.4183x3049,4.6
1995,United Manufacturing,USA,sales1995@example.com,816.683.0688,4.93
1996,National Manufacturing,China,sales1996@example.com,+1-660-430-7486x3834,4.52
1997,Advanced Logistics,Italy,sales1997@example.com,469.819.0129,3.94
1998,Elite Industries,Germany,sales1998@example.com,+1-656-823-0471x2937,4.3
1999,Advanced Trading,Italy,sales1999@example.com,+1-315-645-4246x9847,4.25
2000,Global Supply,India,sales2000@example.com,(538)478-2755x051,4.65
